category,text,split
Sports,"Miller Takes Fourth Win in Five Races.  BEAVER CREEK, Colorado (Reuters) - American Bode Miller won  a men's World Cup Alpine skiing downhill on Friday for his  phenomenal fourth victory in five races.",train
Sports,"CHAMPIONS LEAGUE: Expect a comfortable night for the Highbury boys. The Gooners take their first step into European football this season tonight by welcoming Dutch league runners-up, PSV Eindhoven, to Highbury.",train
Sports,"Singh closes in on Tiger. AKRON, Ohio - Having closed the gap to a mere one-tenth of a point, Vijay Singh needs only to finish ahead of Tiger Woods at the NEC Invitational, starting today, to end Woods #39; record run as the No. 1-ranked player in the world. ",train
Sports,Hard-running Dillon #39;s difference in making champs even tougher. It wasn #39;t just to resuscitate one of the league #39;s worst rushing games. It was to make Dillon and that dreadful rushing attack allies when the weather and/or the opponent demanded it -- which they did Sunday ,train
Sports,"His little pain means big gain. He's not among the team leaders in points or minutes, two areas that Raef LaFrentz could well improve on as the NBA season moves along. But here's where he is undeniably at the top of the list for the Celtics: relief. He's playing, he's playing reasonably well ( quot;hot and cold, quot; according to coach Doc Rivers), and he's playing ...",train
Sports,"Conte goes on TV and names names. As the bassist for the pop-funk band Tower of Power, Victor Conte laid down a song #39;s backbone by playing a predetermined series of notes.",train
Sports,"Olympic torch heads off to Beijing. While celebrating unprecedented success at the Athens Olympics, China has its sights firmly set on the Beijing Games in four years when they hope to present the country #39;s new face to the world.",train
Sports,Soccer: Barcelona snatch late 2-1 win at Albacete in Spanish &lt;b&gt;...&lt;/b&gt;. MADRID : Barcelona #39;s Andres Iniesta and Xavi were on target in a 2-1 victory at Albacete to shoot them 12 points clear at the top of the Spanish first division on Saturday night.,train
Sports,"Florida Upsets No. 10 Florida State 20-13. Florida State #39;s Chauncey Stovall, left, comes down with a fourth-quarter-touchdown catch as Florida defender Vernell Brown, right, falls down, Saturday, Nov. 20, 2004, in Tallahassee, Fla.",train
Sports,Golovin and Dechy lead France into Fed Cup final. MOSCOW (AFP) - Tatiana Golovin and Nathalie Dechy led holders France to a 5-0 mauling of Spain to set up a Fed Cup final clash against Russia.,train
Sports,"A success in the pool and out. Indianapolis, Oct. 12 - The pool where swimmers set four world records, where America #39;s most honored Olympic swimmer Jenny Thompson said goodbye, is all gone.",train
Sports,"Stellar Putting Gives Europe a 2 - 0 Ryder Cup Lead. Inspired by a brilliant putting display, holders Europe secured the first two points in the opening fourball matches against the United States at the 35th Ryder Cup Friday.",train
Sports,"Ravens Get Rest. With the absence of running back Jamal Lewis, the Ravens hope to get a number of injured players back during their bye week.",train
Sports,Burress Out for Sunday Showdown with Jets.  PITTSBURGH (Sports Network) - Steelers wide receiver  Plaxico Burress' injured hamstring will keep him out for a  third straight game when Pittsburgh welcomes the New York Jets  to town Sunday.,train
Sports,"Najeh to the rescue for Packers. No Ahman Green, no problem. At least that #39;s what it looked like on Monday night, as the Green Bay Packers ran roughshod over the St.",train
Sports,"Japanese Baseball Players, Owners Reach Deal (Reuters). Reuters - Japanese baseball players and club\representatives reached a deal Thursday to end the first strike\in the 70-year history of the sport in Japan, with owners\agreeing to let newcomers into the leagues as early as next\season.",train
Sports,Vote: The Battle of Pennsylvania. The Philadelphia Eagles and Pittsburgh Steelers will clash in the Battle of Pennyslvania on Sunday. The Eagles will be trying to stay undefeated while the Steelers are hoping rookie quarterback Ben Roethlisberger ,train
Sports,"Berlin brings calm to  #39;Canes. Brock Berlin #39;s relationship with University of Miami football fans has been uneasy at best. He has tried to appease them as best he could -- by winning games, particularly in the fourth quarter.",train
Sports,Olympics: Ulmer smashes world record to bag pursuit cycling gold. ATHENS : New Zealand #39;s Sarah Ulmer smashed her second world record in as many days on the way to claiming the 3000-metre individual pursuit cycling gold medal at the Athens Olympics.,train
Sports,Mistakes keep surfacing for Dolphins. FOXBOROUGH -- It is highly unlikely the winless Miami Dolphins' season will conclude as an inverse of the undefeated 1972 team. To go 0-16 is as difficult as finishing 17-0. But this season's edition is well on its way to becoming one of the most futile in Miami's stellar history.,train
Sports,"Manchester United stop talks with Glazer. Manchester, England (Sports Network) - Manchester United has temporarily ended talks with Tampa Bay Buccaneers owner Malcolm Glazer over a possible takeover.",train
Sports,"Respectful Ravens Prepare for Steelers (AP). AP - The Baltimore Ravens have put a lid on the trash talk this week. With an 0-1 record, a depleted offensive line and a thin receiving corps, the defending AFC North champs have more on their minds than merely trading barbs with their hated rivals, the Pittsburgh Steelers.",train
Sports,"England panic without hero. ANDY Flintoff is one of those rare sportsmen who can enhance his stature simply by not playing. India captain Saurav Ganguly tried to put his finger on it at Lord #39;s, explaining:  quot;England are a far different side without him.",train
Sports,Cavs Pick Up Option on Drew Gooden.  CLEVELAND (Sports Network) - The Cleveland Cavaliers  Thursday picked up the team's 2005-06 contract option on  forward Drew Gooden.,train
Sports,"Novak, Canas Top Dogs Left at ATP Shanghai. The seedings held Friday in the quarterfinals at the ATP stop in Shanghai, with No. 2 Jiri Novak stopping No. 8 Jan-Mike Gambill, and No.",train
Sports,"Kobe Bryant Accuser #39;s Name to Be Disclosed -Judge. The young woman who accused basketball star Kobe Bryant of rape must disclose her identity in her civil case against him, a federal judge ruled on Wednesday.",train
Sports,"Crystal Palace 0, Charlton Athletic 1. Charlton manager Alan Curbishley believes Dennis Rommedahl #39;s sparkling winner will provide the platform for the Dane to recapture the form that made him one of Europe #39;s most feared wingers.",train
Sports,"Langer batting, Shoaib bowling. AUSTRALIAN openers Matthew Hayden and Justin Langer have made a good start on day three of the first cricket Test against Pakistan at the WACA Ground.",train
Sports,Sainz forced off road. TWO-TIME world champion Carlos Sainz #39;s career came to a premature end today after the Spaniard was forced out of the Rally of Australia.,train
Sports,NL Wrap: Giants Rally for Big Win.  SAN FRANCISCO (Reuters) - Marquis Grissom hit a grand slam  homer and the San Francisco Giants rallied from a six run  deficit to defeat the Arizona Diamondbacks 9-7 in National  League play on Saturday.,train
Sports,"Game Day Is Mom's Day. For senior guard Elton Brown, his Mom and late uncle are never more than an arm's length away.",train
Sports,KERR CRUISES INTO LEAD. Cristie Kerr carded a nine-under-par 63 to take a four-stroke lead after the third round of the State Farm Classic in Illinois. Kerr entered the day four shots behind Christina Kim but showed the youngster that Tour veterans must never be underestimated.,train
Sports,Chicago OKs Cubs to Play at Wrigley Field (AP). AP - The city gave the Chicago Cubs the go-ahead to play ball at Wrigley Field on Monday night after the stadium passed another round of inspections of repair work done on its crumbling upper deck.,train
Sports,"Broadhurst, Fichardt lead Open de Madrid. Paul Broadhurst shot a 3-under 68 Saturday for a share of the lead after the third round of the Open de Madrid. Broadhurst finished 54 holes at 13-under-par 200 for a tie with Darren Fichardt, who shot a 67.",train
Sports,"Jeter, Yankees Look Dashing Once Again. Here it comes. You can feel the rumbling of anticipation now. Just two games into the American League playoffs, we already have a colossal collision coming into focus.",train
Sports,"Union Could Get Suspensions Lessened, Experts Say. NEW YORK - The NBA players union will win its appeal to reduce the suspensions doled out to Ron Artest and two other Indiana Pacers who brawled with Pistons fans last week, a sports business expert predicted Tuesday.",train
Sports,"Red Sox explode in the 8th for 12-5 win. The New York Yankees are going to the playoffs, and they will probably go there as AL East champions, too. They just won #39;t be clinching the division in Fenway Park.",train
Sports,"Mavs' Nowitzki Out With Sprained Ankle (AP). AP - Dirk Nowitzki missed the Dallas Mavericks' game against Minnesota on Monday night and likely will miss three or four more because of a sprained ankle, adding the team's best player to an already lengthy list of hobbling players.",train
Sports,"Monkey chant fan banned from football for five years. A football supporter who racially abused Dwight Yorke, the Premiership striker, was banned yesterday from every soccer stadium in England and Wales for five years.",train
